"ID","NEWSCODE","PUBLISHTIME","PUBLISHDATE","COMPCODE","INDEXCODE","INDEXTYPE","IMPSCORE","ISVALID","TMSTAMP","ENTRYDATE","ENTRYTIME","NEWSCODEHD","DATA_DOWNLOAD_TIME"
"3313018","20200714030029560967","2020/7/14 18:45:45","20200714","80505645","590100","590","0","1","0000000104C60CBC","2020/7/15","18:50:17","20200714030001337179",""
"3313019","20200714030029555675","2020/7/14 16:45:14","20200714","80564782","519101","519","0","1","0000000104A00817","2020/7/15","00:35:05","20200714030001336423",""
"3313020","20200714030029555675","2020/7/14 16:45:14","20200714","80564782","514103","514","-1","1","0000000104A0081A","2020/7/15","00:35:05","20200714030001336423",""
"3313021","20200714030029565328","2020/7/14 22:53:23","20200714","80521179","519102","519","-3","1","0000000104A0081C","2020/7/15","00:35:05","20200714030001337802",""
"3313022","20200714030029561177","2020/7/14 19:31:15","20200714","80127964","519100","519","-1","1","0000000104A0081D","2020/7/15","00:35:05","20200714030001337209",""
"3313023","20200714030029565321","2020/7/14 19:44:42","20200714","80570572","519102","519","-3","1","0000000104A00828","2020/7/15","00:35:05","20200714030001337801",""
"3313065","20200715020102088549","2020/7/15 1:05:00","20200715","80143112","513128","513","-1","1","0000000104A1B1D7","2020/7/15","02:32:42","20200715020011698262",""
"3313025","20200714030029565328","2020/7/14 22:53:23","20200714","82550822","519102","519","-3","1","0000000104A0082C","2020/7/15","00:35:05","20200714030001337802",""
"3313026","20200714030029565321","2020/7/14 19:44:42","20200714","80570572","519101","519","-2","1","0000000104A0082D","2020/7/15","00:35:05","20200714030001337801",""
"3313027","20200714030029565328","2020/7/14 22:53:23","20200714","82550821","519102","519","-3","1","0000000104A0082E","2020/7/15","00:35:05","20200714030001337802",""
"3313066","20200715020102088549","2020/7/15 1:05:00","20200715","80140381","513107","513","-3","1","0000000104A1B1D6","2020/7/15","02:32:42","20200715020011698262",""
"3313029","20200714030029565328","2020/7/14 22:53:23","20200714","80133515","590100","590","0","1","0000000104A00830","2020/7/15","00:35:05","20200714030001337802",""
"3313030","20200714030029565328","2020/7/14 22:53:23","20200714","80133515","519102","519","-3","1","0000000104A00831","2020/7/15","00:35:05","20200714030001337802",""
"3313031","20200714030029565328","2020/7/14 22:53:23","20200714","80133515","514103","514","-1","1","0000000104A00832","2020/7/15","00:35:05","20200714030001337802",""
"3313032","20200714030029561051","2020/7/14 19:41:14","20200714","80180703","590100","590","0","1","0000000104C60D3A","2020/7/15","18:50:17","20200714030001337191",""
"3313033","20200714030029553155","2020/7/14 15:34:14","20200714","80275508","514103","514","-1","1","0000000104A00834","2020/7/15","00:35:05","20200714030001336063",""
"3313034","20200714030029553155","2020/7/14 15:34:14","20200714","80275508","510101","510","-3","1","0000000104A00835","2020/7/15","00:35:05","20200714030001336063",""
"3313035","20200714030029556620","2020/7/14 17:05:14","20200714","80611764","519101","519","0","1","0000000104CD4FD6","2020/7/15","23:35:04","20200714030001336558",""
"3313036","20200714030029561051","2020/7/14 19:41:14","20200714","80180703","514103","514","-1","1","0000000104C60D73","2020/7/15","18:50:17","20200714030001337191",""
"3313037","20200714030029561051","2020/7/14 19:41:14","20200714","80197399","519102","519","-3","1","0000000104C60D74","2020/7/15","18:50:17","20200714030001337191",""
"3313067","20200715020102088549","2020/7/15 1:05:00","20200715","80050695","513123","513","-1","1","0000000104A1B1D5","2020/7/15","02:32:42","20200715020011698262",""
"3313039","20200714030029556620","2020/7/14 17:05:14","20200714","80611764","514103","514","-1","1","0000000104CD4FD7","2020/7/15","23:35:04","20200714030001336558",""
"3313040","20200714030029565314","2020/7/14 19:37:11","20200714","80570548","519102","519","-3","1","0000000104A0083B","2020/7/15","00:35:05","20200714030001337800",""
"3313041","20200714030029562479","2020/7/14 19:53:14","20200714","80098080","514103","514","-1","1","0000000104C60D4F","2020/7/15","18:50:17","20200714030001337395",""
"3313068","20200715020102088549","2020/7/15 1:05:00","20200715","80047675","513128","513","0","1","0000000104A1B1D4","2020/7/15","02:32:42","20200715020011698262",""
"3313043","20200714030029565328","2020/7/14 22:53:23","20200714","80142039","519102","519","-3","1","0000000104A0083E","2020/7/15","00:35:05","20200714030001337802",""
"3313044","20200714030029553218","2020/7/14 15:34:14","20200714","80397545","590100","590","0","1","0000000104A0083F","2020/7/15","00:35:05","20200714030001336072",""
"3313045","20200714030029553218","2020/7/14 15:34:14","20200714","80397545","514103","514","-1","1","0000000104A00840","2020/7/15","00:35:05","20200714030001336072",""
"3313046","20200714030029559280","2020/7/14 17:00:14","20200714","80701339","519101","519","-2","1","0000000104A00841","2020/7/15","00:35:05","20200714030001336938",""
"3313047","20200714030029559280","2020/7/14 17:00:14","20200714","80701339","514103","514","-1","1","0000000104A00842","2020/7/15","00:35:05","20200714030001336938",""
"3313048","20200714030029564327","2020/7/14 20:44:14","20200714","80086243","519101","519","-2","1","0000000104D18379","2020/7/16","08:20:17","20200714030001337659",""
"3313049","20200714030029565328","2020/7/14 22:53:23","20200714","80135501","519102","519","-3","1","0000000104A00844","2020/7/15","00:35:05","20200714030001337802",""
"3313050","20200714030029565328","2020/7/14 22:53:23","20200714","80436865","519102","519","-3","1","0000000104A00845","2020/7/15","00:35:05","20200714030001337802",""
"3313069","20200715020102088556","2020/7/15 1:05:00","20200715","10000013","511101","511","-1","1","0000000104A215E5","2020/7/15","02:40:40","20200715020011698263",""
"3313070","20200715020102088556","2020/7/15 1:05:00","20200715","80048783","511101","511","-1","1","0000000104A215E6","2020/7/15","02:40:40","20200715020011698263",""
"3304156","20200713020101975322","2020/7/13 10:33:00","20200713","80014466","513133","513","0","1","000000010454AB26","2020/7/13","11:03:29","20200713020011682087",""
"3304157","20200713020101975322","2020/7/13 10:33:00","20200713","80051665","513109","513","0","1","000000010454AB34","2020/7/13","11:03:29","20200713020011682087",""
"3304158","20200713020101975322","2020/7/13 10:33:00","20200713","80412197","513108","513","0","1","000000010454AB39","2020/7/13","11:03:29","20200713020011682087",""
"3304159","20200713020101975322","2020/7/13 10:33:00","20200713","80549418","513108","513","0","1","000000010454AB3E","2020/7/13","11:03:29","20200713020011682087",""
"3304160","20200713020101975322","2020/7/13 10:33:00","20200713","80597807","513108","513","0","1","000000010454AB42","2020/7/13","11:03:29","20200713020011682087",""
"3304161","20200713020101975322","2020/7/13 10:33:00","20200713","82494765","513108","513","0","1","000000010454AB43","2020/7/13","11:03:29","20200713020011682087",""
"3304162","20200713020101975539","2020/7/13 10:35:00","20200713","80520086","518101","518","-2","1","0000000104546DF8","2020/7/13","10:50:56","20200713020011682118",""
"3304163","20200713020101975539","2020/7/13 10:35:00","20200713","80554587","518101","518","-1","1","0000000104546FA1","2020/7/13","10:50:56","20200713020011682118",""
"3304164","20200713020101975553","2020/7/13 10:25:00","20200713","80137555","513109","513","-1","1","000000010454AB44","2020/7/13","11:03:29","20200713020011682120",""
"3304165","20200713020101975553","2020/7/13 10:25:00","20200713","80395258","513109","513","0","1","000000010454AB45","2020/7/13","11:03:29","20200713020011682120",""
"3304166","20200713020101975651","2020/7/13","20200713","80129298","513107","513","-3","1","000000010454AAE2","2020/7/13","11:03:29","20200713020011682134",""
"3304167","20200713020101975588","2020/7/13 10:26:00","20200713","80137262","519102","519","-1","1","000000010454AAE5","2020/7/13","11:03:29","20200713020011682125",""
"3304168","20200713020101975588","2020/7/13 10:26:00","20200713","80466034","519102","519","-1","1","000000010454AAE8","2020/7/13","11:03:29","20200713020011682125",""
"3304169","20200713020101975413","2020/7/13 10:00:00","20200713","80487815","511102","511","-1","1","000000010454AAEA","2020/7/13","11:03:29","20200713020011682100",""
"3304170","20200713020101975714","2020/7/13 10:38:00","20200713","80084649","519101","519","-1","1","000000010454AB46","2020/7/13","11:03:29","20200713020011682143",""
"3304171","20200713020101975714","2020/7/13 10:38:00","20200713","80303438","519101","519","-1","1","000000010454AB47","2020/7/13","11:03:29","20200713020011682143",""
"3304172","20200713020101975714","2020/7/13 10:38:00","20200713","80412779","519101","519","-1","1","000000010454AB48","2020/7/13","11:03:29","20200713020011682143",""
"3304173","20200713020101975714","2020/7/13 10:38:00","20200713","80680047","519101","519","-1","1","000000010454AB49","2020/7/13","11:03:29","20200713020011682143",""
"3304174","20200713020101975714","2020/7/13 10:38:00","20200713","81945319","519101","519","-1","1","000000010454AB4A","2020/7/13","11:03:29","20200713020011682143",""
"3304180","20200713020101975868","2020/7/13 10:45:00","20200713","80577372","513123","513","-1","1","000000010454AB52","2020/7/13","11:03:29","20200713020011682165",""
"3304181","20200713020101975819","2020/7/13 10:32:00","20200713","80055240","513108","513","0","1","000000010454AB01","2020/7/13","11:03:29","20200713020011682158",""
"3304182","20200713020101975819","2020/7/13 10:32:00","20200713","80163672","518100","518","-1","1","000000010454AB02","2020/7/13","11:03:29","20200713020011682158",""
"3304183","20200713020101975987","2020/7/13 10:39:00","20200713","80086999","513123","513","-1","1","000000010454AB54","2020/7/13","11:03:29","20200713020011682182",""
"3304184","20200713020101975875","2020/7/13 10:26:00","20200713","80114935","513107","513","-3","1","000000010454AB55","2020/7/13","11:03:29","20200713020011682166",""
"3304185","20200713020101975889","2020/7/13 10:53:00","20200713","10001075","511104","511","-1","1","000000010454AB56","2020/7/13","11:03:29","20200713020011682168",""
"3304186","20200713020101976008","2020/7/13 10:47:00","20200713","80082012","514110","514","0","1","000000010454AB57","2020/7/13","11:03:29","20200713020011682185",""
"3304188","20200713020101976057","2020/7/13","20200713","80865224","513123","513","-1","1","000000010454AAFF","2020/7/13","11:03:29","20200713020011682192",""
"3304189","20200713020101975973","2020/7/13","20200713","80332564","513107","513","-3","1","000000010454AB4F","2020/7/13","11:03:29","20200713020011682180",""
"3304190","20200713020101975980","2020/7/13 10:49:00","20200713","80055303","511103","511","-1","1","000000010454AB51","2020/7/13","11:03:29","20200713020011682181",""
"3304179","20200713020101975847","2020/7/13","20200713","81169058","513107","513","-3","1","000000010454AB50","2020/7/13","11:03:29","20200713020011682162",""
"3304191","20200713020101976127","2020/7/13 10:14:00","20200713","80400439","513131","513","-2","1","000000010454AB16","2020/7/13","11:03:29","20200713020011682202",""
"3304192","20200713020101976190","2020/7/13 10:55:00","20200713","80282779","519102","519","-2","1","000000010454AB5A","2020/7/13","11:03:29","20200713020011682211",""
"3304193","20200713020101976190","2020/7/13 10:55:00","20200713","81577400","519102","519","-2","1","000000010454AB5B","2020/7/13","11:03:29","20200713020011682211",""
"3304344","20200713020101979886","2020/7/13 11:31:00","20200713","80086999","513123","513","-1","1","0000000104565792","2020/7/13","12:53:14","20200713020011682739",""
"3304345","20200713020101979935","2020/7/13 12:05:00","20200713","82482533","513109","513","0","1","0000000104565793","2020/7/13","12:53:14","20200713020011682746",""
"3304346","20200713020101979970","2020/7/13 12:03:00","20200713","10001092","511103","511","-1","1","0000000104565795","2020/7/13","12:53:14","20200713020011682751",""
"3304197","20200713020101976113","2020/7/13 10:50:00","20200713","80142845","511102","511","-1","1","000000010454AB58","2020/7/13","11:03:29","20200713020011682200",""
"3304198","20200713020101976113","2020/7/13 10:50:00","20200713","80146990","511105","511","-1","1","000000010454AB59","2020/7/13","11:03:29","20200713020011682200",""
"3304347","20200713020101979977","2020/7/13 12:39:00","20200713","80198413","513121","513","-1","1","0000000104565799","2020/7/13","12:53:14","20200713020011682752",""
"3304348","20200713020101979928","2020/7/13 10:14:00","20200713","10000350","512105","512","-1","1","0000000104565786","2020/7/13","12:53:14","20200713020011682745",""
"3304349","20200713020101979928","2020/7/13 10:14:00","20200713","10001075","519101","519","-1","1","0000000104565787","2020/7/13","12:53:14","20200713020011682745",""
"3304350","20200713020101979942","2020/7/13 12:17:00","20200713","81065082","518100","518","-1","1","0000000104565796","2020/7/13","12:53:14","20200713020011682747",""
"3304351","20200713020101980026","2020/7/13 12:15:00","20200713","10000969","513109","513","-1","1","0000000104565798","2020/7/13","12:53:14","20200713020011682759",""
"3304352","20200713020101979998","2020/7/13 12:37:00","20200713","80094675","518100","518","-1","1","000000010456579A","2020/7/13","12:53:14","20200713020011682755",""
"3304353","20200713020101979998","2020/7/13 12:37:00","20200713","80308325","518100","518","-1","1","000000010456579B","2020/7/13","12:53:14","20200713020011682755",""
"3304354","20200713020101979998","2020/7/13 12:37:00","20200713","80468808","518100","518","-1","1","000000010456579C","2020/7/13","12:53:14","20200713020011682755",""
"3304355","20200713020101972004","2020/7/13 9:56:00","20200713","10000350","512105","512","-1","1","0000000104565790","2020/7/13","12:53:14","20200713020011681613",""
"3304356","20200713020101980061","2020/7/13 12:06:00","20200713","10002353","513114","513","-2","1","0000000104565794","2020/7/13","12:53:14","20200713020011682764",""
"3304357","20200713020101980124","2020/7/13 11:26:00","20200713","80084629","519100","519","-1","1","0000000104565788","2020/7/13","12:53:14","20200713020011682773",""
"3304358","20200713020101980124","2020/7/13 11:26:00","20200713","80625428","514100","514","0","1","0000000104565789","2020/7/13","12:53:14","20200713020011682773",""
"3304359","20200713020101980110","2020/7/13 11:10:00","20200713","10001092","519101","519","-1","1","000000010456578A","2020/7/13","12:53:14","20200713020011682771",""
"3304360","20200713020101980110","2020/7/13 11:10:00","20200713","80202056","519101","519","-1","1","000000010456578B","2020/7/13","12:53:14","20200713020011682771",""
"3304361","20200713020101980187","2020/7/13 11:30:00","20200713","80979466","512100","512","-1","1","000000010456578C","2020/7/13","12:53:14","20200713020011682782",""
"3304362","20200713020101980215","2020/7/13","20200713","80698377","513107","513","-3","1","0000000104565791","2020/7/13","12:53:14","20200713020011682786",""
"3307458","20200713020102019380","2020/7/13 21:03:00","20200713","80088265","511105","511","0","1","00000001046A6F79","2020/7/13","22:03:28","20200713020011688381",""
"3307459","20200713020102019380","2020/7/13 21:03:00","20200713","80043317","511105","511","0","1","00000001046A6F78","2020/7/13","22:03:28","20200713020011688381",""
"3307460","20200713020102019380","2020/7/13 21:03:00","20200713","10001018","512100","512","-2","1","00000001046A6F77","2020/7/13","22:03:28","20200713020011688381",""
"3307461","20200713020102019499","2020/7/13 21:29:00","20200713","10001037","512100","512","-2","1","00000001046A6F7B","2020/7/13","22:03:28","20200713020011688398",""
"3307462","20200713020102019499","2020/7/13 21:29:00","20200713","80044949","512100","512","-2","1","00000001046A6F7C","2020/7/13","22:03:28","20200713020011688398",""
"3307463","20200713020102019632","2020/7/13 21:48:00","20200713","80071744","511102","511","0","1","00000001046A6F81","2020/7/13","22:03:28","20200713020011688417",""
"3307464","20200713020102019674","2020/7/13 21:47:00","20200713","10000961","513108","513","0","1","00000001046A6F82","2020/7/13","22:03:28","20200713020011688423",""
"3307465","20200713020102019674","2020/7/13 21:47:00","20200713","80096407","512100","512","-1","1","00000001046A6F83","2020/7/13","22:03:28","20200713020011688423",""
"3307562","20200713020102021172","2020/7/13 12:07:00","20200713","10001215","512112","512","-1","1","00000001046BE9C5","2020/7/13","22:52:41","20200713020011688637",""
"3307563","20200713020102021109","2020/7/13 22:36:00","20200713","80124453","519100","519","-2","1","00000001046BE9C6","2020/7/13","22:52:41","20200713020011688628",""
"3307564","20200713020102021109","2020/7/13 22:36:00","20200713","80531075","512100","512","-2","1","00000001046BE9C8","2020/7/13","22:52:41","20200713020011688628",""
"3307565","20200713020102021193","2020/7/13 20:46:00","20200713","80198793","512100","512","-1","1","00000001046BE9CA","2020/7/13","22:52:41","20200713020011688640",""
"3307566","20200713020102021200","2020/7/13 20:56:00","20200713","80093563","511102","511","0","1","00000001046BE9CB","2020/7/13","22:52:41","20200713020011688641",""
"3307567","20200713020102021207","2020/7/13 18:38:00","20200713","80203352","511102","511","0","1","00000001046BE9CD","2020/7/13","22:52:41","20200713020011688642",""
"3307568","20200713020102021165","2020/7/13 21:17:00","20200713","82544676","519102","519","-1","1","00000001046BE9C1","2020/7/13","22:52:41","20200713020011688636",""
"3307569","20200713020102021256","2020/7/13 22:38:00","20200713","10001037","512100","512","-2","1","00000001046BE9CF","2020/7/13","22:52:41","20200713020011688649",""
"3307570","20200713020102021270","2020/7/13 22:29:00","20200713","10001506","512100","512","-2","1","00000001046BE9BE","2020/7/13","22:52:41","20200713020011688651",""
"3307571","20200713020102021333","2020/7/13 21:18:00","20200713","80622049","519102","519","-1","1","00000001046BE9C3","2020/7/13","22:52:41","20200713020011688660",""
"3307572","20200713020102021179","2020/7/13 22:35:00","20200713","81056724","520107","520","0","1","00000001046BC31C","2020/7/13","22:45:23","20200713020011688638",""
"3307573","20200713020102021312","2020/7/13 22:26:00","20200713","80350706","513131","513","0","1","00000001046BE9D3","2020/7/13","22:52:41","20200713020011688657",""
"3307574","20200713020102021312","2020/7/13 22:26:00","20200713","80466399","513131","513","0","1","00000001046BE9D5","2020/7/13","22:52:41","20200713020011688657",""
"3307575","20200713020102021305","2020/7/13 22:23:00","20200713","10000989","512100","512","-2","1","00000001046BE9C0","2020/7/13","22:52:41","20200713020011688656",""
"3307576","20200713020102021326","2020/7/13 21:56:00","20200713","10001063","512100","512","-3","1","00000001046BE9E3","2020/7/13","22:52:41","20200713020011688659",""
"3307577","20200713020102021403","2020/7/13 22:28:00","20200713","80159161","512100","512","-1","1","00000001046BE9C9","2020/7/13","22:52:41","20200713020011688670",""
"3307578","20200713020102021361","2020/7/13 13:46:00","20200713","80049990","512103","512","-2","1","00000001046BE9E4","2020/7/13","22:52:41","20200713020011688664",""
"3307579","20200713020102021361","2020/7/13 13:46:00","20200713","80165585","511101","511","-1","1","00000001046BE9E7","2020/7/13","22:52:41","20200713020011688664",""
"3307580","20200713020102021431","2020/7/13 21:33:00","20200713","10002123","512100","512","-2","1","00000001046BE9B7","2020/7/13","22:52:41","20200713020011688674",""
"3307581","20200713020102021445","2020/7/13 22:07:00","20200713","10001063","512100","512","-2","1","00000001046BE9C4","2020/7/13","22:52:41","20200713020011688676",""
"3307582","20200713020102021417","2020/7/13 22:36:00","20200713","80137555","518100","518","-1","1","00000001046BE9CC","2020/7/13","22:52:41","20200713020011688672",""
"3307583","20200713020102021424","2020/7/13 22:25:00","20200713","10000505","511100","511","0","1","00000001046BE9D7","2020/7/13","22:52:41","20200713020011688673",""
"3307584","20200713020102021424","2020/7/13 22:25:00","20200713","10000807","513128","513","0","1","00000001046BE9D8","2020/7/13","22:52:41","20200713020011688673",""
"3307585","20200713020102021424","2020/7/13 22:25:00","20200713","10000941","511100","511","0","1","00000001046BE9DA","2020/7/13","22:52:41","20200713020011688673",""
"3307586","20200713020102021424","2020/7/13 22:25:00","20200713","10001204","511100","511","0","1","00000001046BE9DB","2020/7/13","22:52:41","20200713020011688673",""
"3307587","20200713020102021424","2020/7/13 22:25:00","20200713","80006231","513108","513","0","1","00000001046BE9DD","2020/7/13","22:52:41","20200713020011688673",""
"3307588","20200713020102021424","2020/7/13 22:25:00","20200713","80676954","511100","511","0","1","00000001046BE9E0","2020/7/13","22:52:41","20200713020011688673",""
"3307593","20200713020102021676","2020/7/13 22:41:00","20200713","80459631","520107","520","-1","1","00000001046C0E0D","2020/7/13","23:02:36","20200713020011688709",""
"3307594","20200713020102021732","2020/7/13 22:54:00","20200713","10001445","512100","512","-2","1","00000001046C4BC7","2020/7/13","23:12:50","20200713020011688717",""
"3307595","20200713020102021746","2020/7/13 22:54:00","20200713","10000087","513109","513","-1","1","00000001046C4BC9","2020/7/13","23:12:50","20200713020011688719",""
"3307740","20200714020102023021","2020/7/14 2:10:00","20200714","80020122","518100","518","-1","1","000000010471E761","2020/7/14","06:22:50","20200714020011688901",""
"3307741","20200714020102023021","2020/7/14 2:10:00","20200714","80500241","518100","518","-1","1","000000010471E762","2020/7/14","06:22:50","20200714020011688901",""
"3307742","20200714020102023021","2020/7/14 2:10:00","20200714","81024997","518100","518","-1","1","000000010471E763","2020/7/14","06:22:50","20200714020011688901",""
"3307743","20200714020102023112","2020/7/14 5:55:00","20200714","81588147","512100","512","-1","1","000000010471E76A","2020/7/14","06:22:50","20200714020011688914",""
"3307744","20200714020102023112","2020/7/14 5:55:00","20200714","81160001","512100","512","-1","1","000000010471E769","2020/7/14","06:22:50","20200714020011688914",""
"3307745","20200714020102023112","2020/7/14 5:55:00","20200714","81154943","512100","512","-1","1","000000010471E768","2020/7/14","06:22:50","20200714020011688914",""
"3307746","20200714020102023112","2020/7/14 5:55:00","20200714","80977924","512100","512","-1","1","000000010471E767","2020/7/14","06:22:50","20200714020011688914",""
"3307747","20200714020102023112","2020/7/14 5:55:00","20200714","80623627","512100","512","-1","1","000000010471E766","2020/7/14","06:22:50","20200714020011688914",""
"3307748","20200714020102023112","2020/7/14 5:55:00","20200714","80159161","512100","512","-1","1","000000010471E765","2020/7/14","06:22:50","20200714020011688914",""
"3307749","20200714020102023098","2020/7/14 0:13:00","20200714","80711800","513128","513","-1","1","000000010471E75A","2020/7/14","06:22:50","20200714020011688912",""
"3307750","20200714020102023049","2020/7/14 0:09:00","20200714","10000087","513128","513","0","1","000000010471E74C","2020/7/14","06:22:50","20200714020011688905",""
"3307751","20200714020102023049","2020/7/14 0:09:00","20200714","10001290","513128","513","0","1","000000010471E74D","2020/7/14","06:22:50","20200714020011688905",""
"3307752","20200714020102023049","2020/7/14 0:09:00","20200714","80037760","513128","513","0","1","000000010471E74E","2020/7/14","06:22:50","20200714020011688905",""
"3307753","20200714020102023049","2020/7/14 0:09:00","20200714","80278201","513128","513","0","1","000000010471E74F","2020/7/14","06:22:50","20200714020011688905",""
"3307754","20200714020102023049","2020/7/14 0:09:00","20200714","80307940","513128","513","0","1","000000010471E750","2020/7/14","06:22:50","20200714020011688905",""
"3307755","20200714020102023049","2020/7/14 0:09:00","20200714","80409356","513128","513","0","1","000000010471E751","2020/7/14","06:22:50","20200714020011688905",""
"3307756","20200714020102023175","2020/7/14","20200714","80149683","513109","513","-1","1","000000010471E735","2020/7/14","06:22:50","20200714020011688923",""
"3307757","20200714020102023175","2020/7/14","20200714","80489373","513109","513","-1","1","000000010471E73A","2020/7/14","06:22:50","20200714020011688923",""
"3307758","20200714020102023182","2020/7/14","20200714","80149683","513109","513","-1","1","000000010471E73F","2020/7/14","06:22:50","20200714020011688924",""
"3307759","20200714020102023182","2020/7/14","20200714","80489373","513109","513","-1","1","000000010471E744","2020/7/14","06:22:50","20200714020011688924",""
"3307760","20200714020102023063","2020/7/14 0:06:00","20200714","10000813","511102","511","0","1","000000010471E752","2020/7/14","06:22:50","20200714020011688907",""
"3304363","20200713020101980229","2020/7/13 12:42:00","20200713","80037347","512100","512","-1","1","000000010456579D","2020/7/13","12:53:14","20200713020011682788",""
"3304364","20200713020101980236","2020/7/13 11:50:00","20200713","80568534","513106","513","-1","1","000000010456579E","2020/7/13","12:53:14","20200713020011682789",""
"3304616","20200713020101985318","2020/7/13 13:43:00","20200713","10000270","514110","514","0","1","00000001045A097F","2020/7/13","14:23:04","20200713020011683515",""
"3304617","20200713020101985318","2020/7/13 13:43:00","20200713","10000852","511102","511","0","1","00000001045A0980","2020/7/13","14:23:04","20200713020011683515",""
"3304618","20200713020101985318","2020/7/13 13:43:00","20200713","80000150","514110","514","0","1","00000001045A0981","2020/7/13","14:23:04","20200713020011683515",""
"3304619","20200713020101985318","2020/7/13 13:43:00","20200713","80009080","513108","513","0","1","00000001045A0982","2020/7/13","14:23:04","20200713020011683515",""
"3304620","20200713020101985318","2020/7/13 13:43:00","20200713","80038908","513108","513","0","1","00000001045A0984","2020/7/13","14:23:04","20200713020011683515",""
"3304621","20200713020101985318","2020/7/13 13:43:00","20200713","80151128","518101","518","-2","1","00000001045A0987","2020/7/13","14:23:04","20200713020011683515",""
"3304622","20200713020101986116","2020/7/13 13:45:00","20200713","80165585","519100","519","-1","1","00000001045A0989","2020/7/13","14:23:04","20200713020011683629",""
"3304623","20200713020101986116","2020/7/13 13:45:00","20200713","80179302","513108","513","0","1","00000001045A098A","2020/7/13","14:23:04","20200713020011683629",""
"3304624","20200713020101986536","2020/7/13 14:04:00","20200713","10000351","514103","514","-1","1","00000001045A098F","2020/7/13","14:23:04","20200713020011683689",""
"3304625","20200713020101986536","2020/7/13 14:04:00","20200713","80010298","514103","514","-1","1","00000001045A0994","2020/7/13","14:23:04","20200713020011683689",""
"3304626","20200713020101986536","2020/7/13 14:04:00","20200713","80046652","514103","514","-1","1","00000001045A0998","2020/7/13","14:23:04","20200713020011683689",""
"3304627","20200713020101986536","2020/7/13 14:04:00","20200713","80998916","514103","514","-1","1","00000001045A099C","2020/7/13","14:23:04","20200713020011683689",""
"3304628","20200713050022352898","2020/7/13 14:10:01","20200713","80101403","511103","511","0","1","000000010459C4E8","2020/7/13","14:12:55","20200713050000307455",""
"3304629","20200713020101986655","2020/7/13 11:09:00","20200713","80928102","513123","513","-1","1","00000001045A0978","2020/7/13","14:23:04","20200713020011683706",""
"3304630","20200713020101986571","2020/7/13 11:58:00","20200713","81105510","513107","513","-3","1","00000001045A0979","2020/7/13","14:23:04","20200713020011683694",""
"3304631","20200713020101986634","2020/7/13 13:10:00","20200713","10002291","513128","513","-1","1","00000001045A097A","2020/7/13","14:23:04","20200713020011683703",""
"3304632","20200713020101986501","2020/7/13 13:48:00","20200713","80708564","513109","513","0","1","00000001045A097B","2020/7/13","14:23:04","20200713020011683684",""
"3304633","20200713020101986606","2020/7/13 14:05:00","20200713","80160349","514104","514","-1","1","00000001045A098C","2020/7/13","14:23:04","20200713020011683699",""
"3304634","20200713020101986725","2020/7/13 10:52:00","20200713","80577372","513123","513","-1","1","00000001045A0976","2020/7/13","14:23:04","20200713020011683716",""
"3304635","20200713020101986648","2020/7/13 10:56:00","20200713","80928108","513123","513","-1","1","00000001045A0977","2020/7/13","14:23:04","20200713020011683705",""
"3304636","20200713020101986760","2020/7/13 13:56:00","20200713","80569684","512100","512","-1","1","00000001045A09A5","2020/7/13","14:23:04","20200713020011683721",""
"3304640","20200713020101986774","2020/7/13 11:02:00","20200713","80928068","513123","513","-1","1","00000001045A0975","2020/7/13","14:23:04","20200713020011683723",""
"3304641","20200713020101986746","2020/7/13 13:52:00","20200713","80483916","514100","514","0","1","00000001045A097C","2020/7/13","14:23:04","20200713020011683719",""
"3304642","20200713020101986746","2020/7/13 13:52:00","20200713","81622659","512105","512","0","1","00000001045A097D","2020/7/13","14:23:04","20200713020011683719",""
"3304643","20200713020101986683","2020/7/13 13:54:00","20200713","80167147","519100","519","0","1","00000001045A097E","2020/7/13","14:23:04","20200713020011683710",""
"3304644","20200713020101986830","2020/7/13 13:32:00","20200713","80981461","513107","513","-3","1","00000001045A09A0","2020/7/13","14:23:04","20200713020011683731",""
"3304648","20200713030029543914","2020/7/13 14:02:09","20200713","80372104","590100","590","-2","1","000000010459FE03","2020/7/13","14:20:14","20200713030001334743",""
"3304649","20200713030029543914","2020/7/13 14:02:09","20200713","80372104","513109","513","-3","1","000000010459FE05","2020/7/13","14:20:14","20200713030001334743",""
"3304650","20200713020101986935","2020/7/13 14:04:00","20200713","10002553","511105","511","-1","1","00000001045A098B","2020/7/13","14:23:04","20200713020011683746",""
"3304651","20200713020101987145","2020/7/13 12:58:00","20200713","10001075","519102","519","-1","1","00000001045A5453","2020/7/13","14:33:03","20200713020011683776",""
"3304652","20200713020101987026","2020/7/13 13:26:00","20200713","80973349","513128","513","-1","1","00000001045A5454","2020/7/13","14:33:03","20200713020011683759",""
"3304653","20200713020101987173","2020/7/13 14:07:00","20200713","80667963","514102","514","0","1","00000001045A5456","2020/7/13","14:33:03","20200713020011683780",""
"3304654","20200713020101987089","2020/7/13 14:09:00","20200713","80487815","511102","511","0","1","00000001045A5458","2020/7/13","14:33:03","20200713020011683768",""
"3304655","20200713020101987180","2020/7/13 13:59:00","20200713","81613091","514110","514","-1","1","00000001045A545A","2020/7/13","14:33:03","20200713020011683781",""
"3304656","20200713020101987068","2020/7/13 14:05:00","20200713","80459930","512100","512","0","1","00000001045A545D","2020/7/13","14:33:03","20200713020011683765",""
